serial,ack_flag_count,act_data_pkt_fwd,active_max,active_mean,active_min,active_std,average_packet_size,avg_bwd_segment_size,avg_fwd_segment_size,bwd_header_length,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_total,bwd_packet_length_max,bwd_packet_length_mean,bwd_packet_length_min,bwd_packet_length_std,bwd_packets_s,destination_port,down_up_ratio,fin_flag_count,flow_bytes_s,flow_duration,flow_iat_max,flow_iat_mean,flow_iat_min,flow_iat_std,flow_packets_s,fwd_header_length,fwd_header_length_1,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_total,fwd_packet_length_max,fwd_packet_length_mean,fwd_packet_length_min,fwd_packet_length_std,fwd_packets_s,fwd_psh_flags,idle_max,idle_mean,idle_min,idle_std,init_win_bytes_backward,init_win_bytes_forward,label,max_packet_length,min_packet_length,min_seg_size_forward,packet_length_mean,packet_length_std,packet_length_variance,psh_flag_count,subflow_bwd_bytes,subflow_bwd_packets,subflow_fwd_bytes,subflow_fwd_packets,syn_flag_count,total_backward_packets,total_fwd_packets,total_length_of_bwd_packets,total_length_of_fwd_packets,urg_flag_count,
827,0.0,6.0,0.0,0.0,0.0,0.0,12.41666667,12.53333333,12.22222222,488.0,3027231.0,617568.8571,3.0,1206343.672,8645964.0,34.0,12.53333333,0.0,14.54975045,1.734889861,21.0,1.0,0.0,34.46647857,8646082,3027231.0,375916.6087,3.0,977184.2687,2.775823778,296.0,296.0,2915727.0,697328.25,3.0,1291179.33,5578626.0,23.0,12.22222222,0.0,9.909310997,1.040933917,0.0,0.0,0.0,0.0,0.0,227.0,29200.0,FTP_Patator,34.0,0.0,32.0,11.92,12.7440182,162.41,1.0,188.0,15.0,110.0,9.0,0.0,15.0,9.0,188.0,110.0,0.0,
458,1.0,19.0,557587.0,557579.0,557571.0,11.3137085,97.325,6.0,186.85,400.0,55000000.0,3669169.263,530.0,12800000.0,69700000.0,6.0,6.0,6.0,0.0,0.28688426100000003,444.0,1.0,0.0,55.32562977,69714525,55000000.0,1787551.9230000004,33.0,8993025.335,0.5737685220000001,400.0,400.0,55000000.0,3669160.421,417.0,12800000.0,69700000.0,705.0,186.85,6.0,227.1610315,0.28688426100000003,1.0,55000000.0,34000000.0,13000000.0,29700000.0,1063.0,255.0,Infiltration,705.0,6.0,20.0,94.95121951,181.0434963,32776.74756,0.0,120.0,20.0,3737.0,20.0,1.0,20.0,20.0,120.0,3737.0,0.0,
966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.990099,22.0,1.0,0.0,0.0,101,101.0,101.0,101.0,0.0,19801.9802,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.990099,0.0,0.0,0.0,0.0,0.0,247.0,259.0,SSH-Patator,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
1100,1.0,1.0,59.0,59.0,59.0,0.0,6.0,0.0,8.0,64.0,109000000.0,109000000.0,109000000.0,0.0,109000000.0,0.0,0.0,0.0,0.0,0.01834706,80.0,1.0,0.0,0.146776483,109009289,109000000.0,36300000.0,59.0,62900000.0,0.036694121,64.0,64.0,109000000.0,109000000.0,109000000.0,0.0,109000000.0,8.0,8.0,8.0,0.0,0.01834706,1.0,109000000.0,109000000.0,109000000.0,0.0,235.0,229.0,DoS_slowloris,8.0,0.0,32.0,4.8,4.38178046,19.2,0.0,0.0,2.0,16.0,2.0,1.0,2.0,2.0,0.0,16.0,0.0,
8,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,3856.041131,3112,3112.0,3112.0,3112.0,0.0,642.6735219,40.0,40.0,3112.0,3112.0,3112.0,0.0,3112.0,6.0,6.0,6.0,0.0,642.6735219,0.0,0.0,0.0,0.0,0.0,-1.0,256.0,BENIGN,6.0,6.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,12.0,0.0,
1016,0.0,11.0,9418615.0,4709582.0,549.0,6659578.334,134.05263159999998,2.0,158.8125,100.0,71200000.0,51300000.0,31500000.0,28000000.0,103000000.0,6.0,2.0,0.0,3.464101615,0.028389275,80.0,0.0,0.0,24.10249414,105673711,51300000.0,5870761.722,66.0,12500000.0,0.179798739,536.0,536.0,51300000.0,7044909.667,434.0,13500000.0,106000000.0,231.0,158.8125,0.0,110.58283090000002,0.151409465,0.0,51300000.0,19300000.0,5834797.0,18800000.0,0.0,29200.0,DoS_slowloris,231.0,0.0,32.0,127.35,117.5733925,13823.50263,1.0,6.0,3.0,2541.0,16.0,0.0,3.0,16.0,6.0,2541.0,0.0,
1246,0.0,2.0,11002.0,11002.0,11002.0,0.0,995.5,1656.428571,69.0,232.0,100000000.0,16700000.0,42.0,40800000.0,100000000.0,5792.0,1656.428571,0.0,2277.23252,0.069846449,80.0,1.0,1.0,119.1380856,100219841,100000000.0,9110894.636,29.0,30200000.0,0.119736769,144.0,144.0,100000000.0,25000000.0,1986.0,50000000.0,100000000.0,333.0,69.0,0.0,147.61097519999996,0.049890321,0.0,100000000.0,100000000.0,100000000.0,0.0,235.0,0.0,DoS_Hulk,5792.0,0.0,20.0,918.9230769,1813.251199,3287879.91,0.0,11595.0,7.0,345.0,5.0,0.0,7.0,5.0,11595.0,345.0,0.0,
934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11764.70588,22.0,1.0,0.0,0.0,85,85.0,85.0,85.0,0.0,23529.41176,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11764.70588,0.0,0.0,0.0,0.0,0.0,247.0,259.0,SSH-Patator,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
85,0.0,1.0,0.0,0.0,0.0,0.0,46.75,47.0,31.0,40.0,3.0,3.0,3.0,0.0,3.0,47.0,47.0,47.0,0.0,84.50585203,53.0,1.0,0.0,6591.456458,23667,23660.0,7889.0,3.0,13658.08665,169.0117041,64.0,64.0,4.0,4.0,4.0,0.0,4.0,31.0,31.0,31.0,0.0,84.50585203,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,BENIGN,47.0,31.0,32.0,37.4,8.76356092,76.8,0.0,94.0,2.0,62.0,2.0,0.0,2.0,2.0,94.0,62.0,0.0,
913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15873.01587,22.0,1.0,0.0,0.0,63,63.0,63.0,63.0,0.0,31746.03175,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15873.01587,0.0,0.0,0.0,0.0,0.0,247.0,259.0,SSH-Patator,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
372,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,35714.285710000004,4068.0,1.0,0.0,428571.4286,28,28.0,28.0,28.0,0.0,71428.57143,20.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,35714.285710000004,0.0,0.0,0.0,0.0,0.0,256.0,237.0,Bot,6.0,6.0,20.0,6.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,1.0,1.0,6.0,6.0,1.0,
55,1.0,19.0,252140.0,99623.27272727268,28451.0,99190.80118145117,422.77272727269997,626.7083333333001,143.4,480.0,10240088.0,4956698.65217391,51.0,4993566.34977496,114004069.0,1460.0,626.7083333333001,6.0,703.0301174306,0.2104662498,443.0,1.0,0.0,157.0516695082,114032535,10211550.0,2651919.41860465,9.0,4377959.98626173,0.3858547914,400.0,400.0,10240008.0,5839094.10526316,171.0,5023449.77864247,110942788.0,693.0,143.4,6.0,281.938851153,0.1753885415,1.0,10211550.0,9986084.72727273,9397628.0,304027.793684423,5120.0,447.0,BENIGN,1460.0,6.0,20.0,413.37777777779996,593.6456813197,352415.194949495,0.0,15041.0,24.0,2868.0,20.0,1.0,24.0,20.0,15041.0,2868.0,0.0,
731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.503937,80.0,0.0,0.0,0.0,508,473.0,254.0,35.0,309.7127702,5905.511811,64.0,64.0,508.0,508.0,508.0,0.0,508.0,0.0,0.0,0.0,0.0,3937.007874,0.0,0.0,0.0,0.0,0.0,235.0,237.0,Web_Attack_Sql_Injection,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,
830,1.0,0.0,0.0,0.0,0.0,0.0,9.333333332999999,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846.153846,21.0,0.0,0.0,53846.15385,260,158.0,130.0,102.0,39.59797975,11538.46154,64.0,64.0,260.0,260.0,260.0,0.0,260.0,14.0,7.0,0.0,9.899494937,7692.307692,1.0,0.0,0.0,0.0,0.0,0.0,229.0,FTP_Patator,14.0,0.0,32.0,7.0,8.082903769,65.33333333,0.0,0.0,1.0,14.0,2.0,1.0,1.0,2.0,0.0,14.0,0.0,
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17103241100000002,80.0,0.0,0.0,0.0,5846845,5845948.0,1948948.333,125.0,3374900.725,0.6841296459999999,104.0,104.0,5845948.0,2923422.5,897.0,4133075.198,5846845.0,0.0,0.0,0.0,0.0,0.513097234,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
891,1.0,0.0,0.0,0.0,0.0,0.0,9.333333332999999,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236.245955,21.0,0.0,0.0,45307.44337,309,212.0,154.5,97.0,81.31727984,9708.737864,64.0,64.0,309.0,309.0,309.0,0.0,309.0,14.0,7.0,0.0,9.899494937,6472.491909,1.0,0.0,0.0,0.0,0.0,0.0,229.0,FTP_Patator,14.0,0.0,32.0,7.0,8.082903769,65.33333333,0.0,0.0,1.0,14.0,2.0,1.0,1.0,2.0,0.0,14.0,0.0,
1087,1.0,1.0,67.0,67.0,67.0,0.0,6.0,0.0,8.0,64.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.020000126,80.0,1.0,0.0,0.160001005,99999372,100000000.0,33300000.0,67.0,57700000.0,0.040000251,64.0,64.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,8.0,8.0,8.0,0.0,0.020000126,1.0,100000000.0,100000000.0,100000000.0,0.0,235.0,229.0,DoS_slowloris,8.0,0.0,32.0,4.8,4.38178046,19.2,0.0,0.0,2.0,16.0,2.0,1.0,2.0,2.0,0.0,16.0,0.0,
270,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,21276.59574,3690.0,1.0,0.0,170212.766,47,47.0,47.0,47.0,0.0,42553.19149,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,21276.59574,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,PortScan,6.0,2.0,24.0,3.333333333,2.309401077,5.333333333,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,
413,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,5911.330049,2030,2030.0,2030.0,2030.0,0.0,985.2216749,40.0,40.0,2030.0,2030.0,2030.0,0.0,2030.0,6.0,6.0,6.0,0.0,985.2216749,0.0,0.0,0.0,0.0,0.0,-1.0,255.0,Infiltration,6.0,6.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,12.0,0.0,
62,0.0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,41.99739616,123.0,1.0,0.0,4031.750031,23811,23811.0,23811.0,23811.0,0.0,83.99479232,32.0,32.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,41.99739616,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,BENIGN,48.0,48.0,32.0,48.0,0.0,0.0,0.0,48.0,1.0,48.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197299522,80.0,0.0,0.0,0.0,5068436,5067781.0,1689478.667,98.0,2925695.651,0.789198088,104.0,104.0,5067781.0,2534218.0,655.0,3582999.1560000004,5068436.0,0.0,0.0,0.0,0.0,0.591898566,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
1408,1.0,25.0,0.0,0.0,0.0,0.0,1608.106238,3753.860092,12.61355932,13952.0,995832.0,55301.75862000001,2.0,225933.6008,24100000.0,13032.0,3753.860092,0.0,2363.881447,17.63777805,444.0,0.0,0.0,66510.80696,24719667,995832.0,24116.74829,0.0,149983.8918,41.50541348,18880.0,18880.0,996919.0,41968.87436,0.0,197466.2052,24700000.0,5792.0,12.61355932,0.0,238.7086577,23.86763543,0.0,0.0,0.0,0.0,0.0,349.0,349.0,Heartbleed,13032.0,0.0,32.0,1606.540409,2416.475297,5839352.859,0.0,1636683.0,436.0,7442.0,590.0,0.0,436.0,590.0,1636683.0,7442.0,0.0,
160,1.0,4.0,0.0,0.0,0.0,0.0,7.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20.21586501,1483983,1482953.0,370995.75,3.0,741304.9896,3.369310834,100.0,100.0,1482953.0,370995.75,3.0,741304.9896,1483983.0,6.0,6.0,6.0,0.0,3.369310834,0.0,0.0,0.0,0.0,0.0,-1.0,256.0,DDoS,6.0,6.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,5.0,0.0,30.0,0.0,
191,0.0,2.0,0.0,0.0,0.0,0.0,1454.125,2321.4,8.666666667000001,112.0,1293653.0,323642.0,5.0,646674.0721,1294568.0,10135.0,2321.4,0.0,4413.201989,3.862155052,80.0,1.0,0.0,8985.689943000001,1294614,1293653.0,184944.8571,5.0,488894.3743,6.179448083,72.0,72.0,614.0,357.0,100.0,363.4528855,714.0,20.0,8.666666667000001,0.0,10.26320288,2.317293031,0.0,0.0,0.0,0.0,0.0,229.0,8192.0,DDoS,10135.0,0.0,20.0,1292.555556,3350.634907,11200000.0,1.0,11607.0,5.0,26.0,3.0,0.0,5.0,3.0,11607.0,26.0,0.0,
220,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,16129.03226,49153.0,1.0,0.0,96774.19355,62,62.0,62.0,62.0,0.0,32258.06452,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16129.03226,0.0,0.0,0.0,0.0,0.0,0.0,29200.0,PortScan,6.0,0.0,40.0,2.0,3.464101615,12.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,
1482,1.0,120.0,0.0,0.0,0.0,0.0,1611.105467,3733.71327,4.911174785,67520.0,995350.0,56549.17307,1.0,229177.9322,119000000.0,14480.0,3733.71327,0.0,2366.09794,17.692108100000006,444.0,0.0,0.0,66172.23234,119262215,995350.0,24334.26138,0.0,152902.2865,41.10270801,89356.0,89356.0,996350.0,42730.98065,0.0,200884.2122,119000000.0,5792.0,4.911174785,0.0,110.3764478,23.41059991,0.0,0.0,0.0,0.0,0.0,235.0,235.0,Heartbleed,14480.0,0.0,32.0,1610.776871,2414.090913,5827834.935,0.0,7878135.0,2110.0,13712.0,2792.0,0.0,2110.0,2792.0,7878135.0,13712.0,0.0,
164,1.0,3.0,5005.0,5005.0,5005.0,0.0,7.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,2.173087703,11044193,11000000.0,3681397.667,4.0,6372033.834,0.362181284,80.0,80.0,11000000.0,3681397.667,4.0,6372033.834,11000000.0,6.0,6.0,6.0,0.0,0.362181284,0.0,11000000.0,11000000.0,11000000.0,0.0,-1.0,256.0,DDoS,6.0,6.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,4.0,0.0,24.0,0.0,
1132,1.0,1.0,0.0,0.0,0.0,0.0,534.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,54.40234554,13087671,13100000.0,13100000.0,13100000.0,0.0,0.15281557699999998,64.0,64.0,13100000.0,13100000.0,13100000.0,0.0,13100000.0,356.0,356.0,356.0,0.0,0.15281557699999998,1.0,0.0,0.0,0.0,0.0,-1.0,229.0,DoS_Slowhttptest,356.0,356.0,32.0,356.0,0.0,0.0,0.0,0.0,0.0,712.0,2.0,1.0,0.0,2.0,0.0,712.0,1.0,
738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.311927,80.0,1.0,0.0,0.0,109,109.0,109.0,109.0,0.0,18348.62385,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.311927,0.0,0.0,0.0,0.0,0.0,236.0,260.0,Web_Attack_Sql_Injection,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
727,0.0,1.0,0.0,0.0,0.0,0.0,302.25,627.0,107.4,104.0,5116.0,2997.0,878.0,2996.718539,5994.0,1881.0,627.0,0.0,1085.995856,0.599106134,80.0,0.0,0.0,482.8795437,5007460,5000673.0,715351.4286,4.0,1889650.06,1.5976163559999998,168.0,168.0,5000673.0,1251865.0,4.0,2499206.662,5007460.0,537.0,107.4,0.0,240.1537008,0.998510223,0.0,0.0,0.0,0.0,0.0,235.0,29200.0,Web_Attack_Sql_Injection,1881.0,0.0,32.0,268.6666667,630.1680331,397111.75,1.0,1881.0,3.0,537.0,5.0,0.0,3.0,5.0,1881.0,537.0,0.0,
883,0.0,6.0,0.0,0.0,0.0,0.0,12.25,12.53333333,11.77777778,488.0,3077169.0,591284.1429,3.0,1162660.945,8277978.0,34.0,12.53333333,0.0,14.54975045,1.812011753,21.0,1.0,0.0,35.51543037,8278092,3077169.0,359917.0435,3.0,941183.5266,2.899218805,296.0,296.0,3124728.0,749707.0,3.0,1388084.201,5997656.0,24.0,11.77777778,0.0,9.457507306,1.087207052,0.0,0.0,0.0,0.0,0.0,227.0,29200.0,FTP_Patator,34.0,0.0,32.0,11.76,12.62695529,159.44,1.0,188.0,15.0,106.0,9.0,0.0,15.0,9.0,188.0,106.0,0.0,
690,0.0,101.0,0.0,0.0,0.0,0.0,751.4110032000002,1747.533333,238.7009804,3368.0,3767000.0,675028.2308,4.0,509475.6761,70200000.0,1869.0,1747.533333,0.0,335.6885881,1.495661343,80.0,0.0,0.0,3307.348805,70203058,3766369.0,227932.0065,4.0,433115.7796,4.401517666,6536.0,6536.0,3766369.0,345803.9803,460.0,494109.1676,70200000.0,585.0,238.7009804,0.0,251.7257359,2.905856323,0.0,0.0,0.0,0.0,0.0,1150.0,29200.0,Web_Attack_XSS,1869.0,0.0,32.0,748.9870967999999,769.4796332000002,592098.906,1.0,183491.0,105.0,48695.0,204.0,0.0,105.0,204.0,183491.0,48695.0,0.0,
1240,1.0,1.0,552.0,552.0,552.0,0.0,922.8461538,1932.5,57.42857143,200.0,9823.0,2857.2,45.0,4275.791178,14286.0,5792.0,1932.5,0.0,2181.008184,0.061034445,80.0,0.0,0.0,122.0383722,98305146,98300000.0,8192095.5,3.0,28400000.0,0.13224129699999998,232.0,232.0,98300000.0,16400000.0,3.0,40100000.0,98300000.0,402.0,57.42857143,0.0,151.94171809999997,0.071206852,0.0,98300000.0,98300000.0,98300000.0,0.0,235.0,274.0,DoS_Hulk,5792.0,0.0,32.0,856.9285714,1665.772007,2774796.379,0.0,11595.0,6.0,402.0,7.0,0.0,6.0,7.0,11595.0,402.0,0.0,
960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35714.285710000004,22.0,1.0,0.0,0.0,28,28.0,28.0,28.0,0.0,71428.57143,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35714.285710000004,0.0,0.0,0.0,0.0,0.0,247.0,259.0,SSH-Patator,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,4455,4407.0,2227.5,48.0,3082.278459,673.4006734000002,96.0,96.0,4407.0,2227.5,48.0,3082.278459,4455.0,0.0,0.0,0.0,0.0,673.4006734000002,0.0,0.0,0.0,0.0,0.0,-1.0,508.0,BENIGN,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,
710,0.0,1.0,0.0,0.0,0.0,0.0,327.5,673.6666667000002,119.8,104.0,3553.0,2214.5,876.0,1892.924853,4429.0,2021.0,673.6666667000002,0.0,1166.824894,0.599354136,80.0,0.0,0.0,523.4359454,5005388,5000145.0,715055.4286,4.0,1889547.295,1.598277696,168.0,168.0,5000145.0,1251347.0,4.0,2499199.36,5005388.0,599.0,119.8,0.0,267.8809437,0.99892356,0.0,0.0,0.0,0.0,0.0,236.0,29200.0,Web_Attack_Sql_Injection,2021.0,0.0,32.0,291.1111111,678.2819186,460066.3611,1.0,2021.0,3.0,599.0,5.0,0.0,3.0,5.0,2021.0,599.0,0.0,
1410,1.0,25.0,0.0,0.0,0.0,0.0,1608.106238,3753.860092,12.61355932,13952.0,995832.0,55301.75862000001,2.0,225933.6008,24100000.0,13032.0,3753.860092,0.0,2363.881447,17.63777805,444.0,0.0,0.0,66510.80696,24719667,995832.0,24116.74829,0.0,149983.8918,41.50541348,18880.0,18880.0,996919.0,41968.87436,0.0,197466.2052,24700000.0,5792.0,12.61355932,0.0,238.7086577,23.86763543,0.0,0.0,0.0,0.0,0.0,349.0,349.0,Heartbleed,13032.0,0.0,32.0,1606.540409,2416.475297,5839352.859,0.0,1636683.0,436.0,7442.0,590.0,0.0,436.0,590.0,1636683.0,7442.0,0.0,
1355,0.0,1.0,0.0,0.0,0.0,0.0,804.0,1661.714286,53.5,232.0,5002487.0,834270.1667,47.0,2042001.135,5005621.0,5792.0,1661.714286,0.0,2421.691813,1.398380116,80.0,0.0,0.0,2409.209172,5005792,4999991.0,357556.5714,1.0,1336184.72,2.996528821,264.0,264.0,2705.0,828.7142857000001,1.0,968.2175572,5801.0,428.0,53.5,0.0,151.3208512,1.598148705,0.0,0.0,0.0,0.0,0.0,235.0,29200.0,DoS_GoldenEye,5792.0,0.0,32.0,753.75,1743.74247,3040637.8,1.0,11632.0,7.0,428.0,8.0,0.0,7.0,8.0,11632.0,428.0,0.0,
133,1.0,6.0,2169928.0,2169928.0,2169928.0,0.0,972.4166667000003,2901.75,7.0,92.0,845380.0,282069.3333,6.0,487841.5182,846208.0,11595.0,2901.75,0.0,5795.50069,0.44226022,80.0,0.0,0.0,1289.520235,9044449,6028302.0,822222.6364,4.0,1852423.629,1.326780659,172.0,172.0,6028302.0,1171291.7140000002,4.0,2288855.116,8199042.0,20.0,7.0,0.0,5.6568542489999984,0.8845204390000001,0.0,6028302.0,6028302.0,6028302.0,0.0,229.0,256.0,DDoS,11595.0,0.0,20.0,897.6153846000002,3214.167532,10300000.0,0.0,11607.0,4.0,56.0,8.0,0.0,4.0,8.0,11607.0,56.0,0.0,
423,1.0,19.0,576446.0,567480.0,558514.0,12679.8388,97.25,6.0,186.7,400.0,55000000.0,3656980.316,574.0,12800000.0,69500000.0,6.0,6.0,6.0,0.0,0.287839723,444.0,1.0,0.0,55.46671462,69483113,55000000.0,1781618.282,33.0,8982985.218,0.575679446,400.0,400.0,55000000.0,3656979.632,545.0,12800000.0,69500000.0,705.0,186.7,6.0,226.9546906,0.287839723,1.0,55000000.0,33900000.0,12800000.0,29900000.0,1452.0,255.0,Infiltration,705.0,6.0,20.0,94.87804878,180.8824473,32718.45976,0.0,120.0,20.0,3734.0,20.0,1.0,20.0,20.0,120.0,3734.0,0.0,
1300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,2000000.0,64.0,64.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,-1.0,274.0,DoS_Hulk,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,
1073,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.16327,80.0,1.0,0.0,163265.3061,49,49.0,49.0,49.0,0.0,40816.32653,32.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,20408.16327,1.0,0.0,0.0,0.0,0.0,235.0,229.0,DoS_slowloris,8.0,0.0,32.0,5.333333333,4.618802154,21.33333333,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,
904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11363.63636,22.0,1.0,0.0,0.0,88,88.0,88.0,88.0,0.0,22727.27273,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11363.63636,0.0,0.0,0.0,0.0,0.0,247.0,259.0,SSH-Patator,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
